"CaseId","ActivityName","StartTimestamp","EndTimestamp","Resource","ResourceType","QueueOrTeam","RiskLevel","DiscrepancyAmount","EvidenceStatus","RecommendedDisposition","FinalDisposition"
"EIR-PM-2026-HIGH","Case Returned to Analyst","2026-04-29T17:00:00.000Z","","Jordan Patel","Human","Evidence Needed Queue","▲ High","16400","","▲ Create Overpayment Review",""
"EIR-PM-2026-HIGH","Finding Revised","2026-05-01T17:00:00.000Z","","Avery Johnson","Human","Evidence Needed Queue","▲ High","16400","","▲ Create Overpayment Review",""
"EIR-PM-2026-HIGH","Analyst Finding Submitted","2026-05-02T17:00:00.000Z","","Avery Johnson","Human","Supervisor Approval Queue","▲ High","16400","","▲ Create Overpayment Review",""
"EIR-PM-2026-HIGH","Supervisor Approved","2026-05-03T17:00:00.000Z","","Jordan Patel","Human","Supervisor Approval Queue","▲ High","16400","","▲ Create Overpayment Review",""
"EIR-PM-2026-HIGH","Case Closed / Disposition Completed","2026-05-05T17:00:00.000Z","","Jordan Patel","Human","Closed / Monitoring Queue","▲ High","16400","Complete","▲ Create Overpayment Review","▲ Overpayment Review Required"
"EIR-PM-2026-LOW","Earnings Signal Received","2026-04-06T17:00:00.000Z","","Earnings Signal Intake Flow","Automated Workflow","Earnings Review Intake Queue","✓ Low","3200","","",""
"EIR-PM-2026-LOW","Case Created","2026-04-06T17:05:00.000Z","","Case Intake Workflow","Automated Workflow","Earnings Review Intake Queue","✓ Low","3200","","",""
"EIR-PM-2026-LOW","Risk Triage Started","2026-04-06T20:00:00.000Z","","Avery Johnson","Human","Low-Risk Earnings Review Queue","✓ Low","3200","","",""
"EIR-PM-2026-LOW","Case Assigned","2026-04-06T22:00:00.000Z","","Avery Johnson","Human","Low-Risk Earnings Review Queue","✓ Low","3200","","",""
"EIR-PM-2026-LOW","Earnings Discrepancy Reviewed","2026-04-07T17:00:00.000Z","","Avery Johnson","Human","Low-Risk Earnings Review Queue","✓ Low","3200","","",""
"EIR-PM-2026-LOW","Evidence Requested","2026-04-07T19:00:00.000Z","","Avery Johnson","Human","Evidence Needed Queue","✓ Low","3200","Requested","",""
"EIR-PM-2026-LOW","Evidence Received","2026-04-09T17:00:00.000Z","","Document Intake Workflow","Automated Workflow","Evidence Needed Queue","✓ Low","3200","Received","",""
"EIR-PM-2026-LOW","Evidence Validated","2026-04-10T17:00:00.000Z","","Avery Johnson","Human","Low-Risk Earnings Review Queue","✓ Low","3200","Verified","",""
"EIR-PM-2026-LOW","Earnings Analysis Completed","2026-04-12T17:00:00.000Z","","Avery Johnson","Human","Low-Risk Earnings Review Queue","✓ Low","3200","","",""
"EIR-PM-2026-LOW","Analyst Finding Drafted","2026-04-13T17:00:00.000Z","","Avery Johnson","Human","Low-Risk Earnings Review Queue","✓ Low","3200","","✓ Close - Corrected Data",""
"EIR-PM-2026-LOW","Case Closed / Disposition Completed","2026-04-15T17:00:00.000Z","","Jordan Patel","Human","Closed / Monitoring Queue","✓ Low","3200","Complete","✓ Close - Corrected Data","✓ Data Corrected"
"EIR-PM-2026-MEDIUM","Earnings Signal Received","2026-04-13T17:00:00.000Z","","Earnings Signal Intake Flow","Automated Workflow","Earnings Review Intake Queue","◷ Medium","7800","","",""
"EIR-PM-2026-MEDIUM","Case Created","2026-04-13T17:05:00.000Z","","Case Intake Workflow","Automated Workflow","Earnings Review Intake Queue","◷ Medium","7800","","",""
"EIR-PM-2026-MEDIUM","Risk Triage Started","2026-04-13T20:00:00.000Z","","Avery Johnson","Human","Evidence Needed Queue","◷ Medium","7800","","",""
"EIR-PM-2026-MEDIUM","Case Assigned","2026-04-13T22:00:00.000Z","","Avery Johnson","Human","Evidence Needed Queue","◷ Medium","7800","","",""
"EIR-PM-2026-MEDIUM","Earnings Discrepancy Reviewed","2026-04-14T17:00:00.000Z","","Avery Johnson","Human","Evidence Needed Queue","◷ Medium","7800","","",""
"EIR-PM-2026-MEDIUM","Evidence Requested","2026-04-14T19:00:00.000Z","","Avery Johnson","Human","Evidence Needed Queue","◷ Medium","7800","Requested","",""
"EIR-PM-2026-MEDIUM","Evidence Received","2026-04-16T17:00:00.000Z","","Document Intake Workflow","Automated Workflow","Evidence Needed Queue","◷ Medium","7800","Received","",""
"EIR-PM-2026-MEDIUM","Evidence Validated","2026-04-17T17:00:00.000Z","","Avery Johnson","Human","Evidence Needed Queue","◷ Medium","7800","Verified","",""
"EIR-PM-2026-MEDIUM","Additional Evidence Requested","2026-04-18T17:00:00.000Z","","Avery Johnson","Human","Evidence Needed Queue","◷ Medium","7800","Requested","",""
"EIR-PM-2026-MEDIUM","Earnings Analysis Completed","2026-04-19T17:00:00.000Z","","Avery Johnson","Human","Evidence Needed Queue","◷ Medium","7800","","",""
"EIR-PM-2026-MEDIUM","Analyst Finding Drafted","2026-04-20T17:00:00.000Z","","Avery Johnson","Human","Evidence Needed Queue","◷ Medium","7800","","◷ Contact Employer",""
"EIR-PM-2026-MEDIUM","Evidence Received","2026-04-25T17:00:00.000Z","","Morgan Lee","Human","Evidence Needed Queue","◷ Medium","7800","Received","",""
"EIR-PM-2026-MEDIUM","Case Closed / Disposition Completed","2026-04-29T17:00:00.000Z","","Jordan Patel","Human","Closed / Monitoring Queue","◷ Medium","7800","Complete","◷ Contact Employer","◷ Referred for Further Review"
